| id | neighbourhood | neighbourhood_group | latitude | longitude | price |
| 41422019 | Reuterstraße | Neukölln | 52.48748016357422 | 13.42572021484375 | 69 |
| 41422691 | Reuterstraße | Neukölln | 52.48748016357422 | 13.42572021484375 | 60 |
| 41423018 | Reuterstraße | Neukölln | 52.48748016357422 | 13.42572021484375 | 69 |
| 41450308 | Heerstrasse | Charlottenburg-Wilm. | 52.52145 | 13.2458 | 75 |
| 41479133 | Prenzlauer Berg Nordwest | Pankow | 52.54271 | 13.41243 | 76 |
| 41496692 | Zehlendorf  Südwest | Steglitz - Zehlendorf | 52.43214 | 13.20382 | 162 |
| 41515449 | Neuköllner Mitte/Zentrum | Neukölln | 52.48223 | 13.42576 | 52 |
| 41533304 | Alexanderplatz | Mitte | 52.52425 | 13.4089 | 157 |
| 41578722 | Wedding Zentrum | Mitte | 52.55508 | 13.37918 | 89 |
| 41588708 | Prenzlauer Berg Nord | Pankow | 52.55093 | 13.41715 | 80 |
| 41589776 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.50166 | 13.45113 | 102 |
| 41651093 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4951 | 13.40169 | 84 |
| 41756048 | Prenzlauer Berg Südwest | Pankow | 52.52943 | 13.410337 | 176 |
| 41761035 | Marzahn-Süd | Marzahn - Hellersdorf | 52.54272 | 13.55578 | 122 |
| 41787739 | Alexanderplatz | Mitte | 52.52669 | 13.41062 | 2310 |
| 41788084 | Alexanderplatz | Mitte | 52.52669 | 13.41062 | 127 |
| 41825844 | Rixdorf | Neukölln | 52.4722149 | 13.4533398 | 58 |
| 41848401 | Tempelhof | Tempelhof - Schöneberg | 52.47278 | 13.379 | 63 |
| 41854465 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50835 | 13.40266 | 100 |
| 41869836 | Hellersdorf-Nord | Marzahn - Hellersdorf | 52.53697 | 13.60386 | 41 |
| 41918422 | Alexanderplatz | Mitte | 52.51061499999999 | 13.4060182 | 110 |
| 41918423 | Alexanderplatz | Mitte | 52.51061499999999 | 13.4060182 | 165 |
| 41918424 | Alexanderplatz | Mitte | 52.5106 | 13.40603 | 99 |
| 41918425 | Alexanderplatz | Mitte | 52.5106 | 13.40603 | 158 |
| 41918427 | Alexanderplatz | Mitte | 52.51061499999999 | 13.4060182 | 171 |
| 41922941 | Hellersdorf-Nord | Marzahn - Hellersdorf | 52.53661 | 13.60286 | 59 |
| 41924216 | Hellersdorf-Nord | Marzahn - Hellersdorf | 52.53712 | 13.60454 | 72 |
| 41924778 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49491 | 13.4331 | 165 |
| 41926871 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49393 | 13.41132 | 80 |
| 41966980 | Plänterwald | Treptow - Köpenick | 52.48874 | 13.46071 | 81 |
| 41976564 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49663 | 13.44606 | 71 |
| 41990166 | Ostpreußendamm | Steglitz - Zehlendorf | 52.4181 | 13.32639 | 57 |
| 41999134 | Wedding Zentrum | Mitte | 52.5486114 | 13.3689914 | 44 |
| 42008800 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49556 | 13.38517 | 59 |
| 42027419 | Schönholz/Wilhelmsruh/Rosenthal | Pankow | 52.59749 | 13.3751 | 108 |
| 42037351 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50232 | 13.43883 | 246 |
| 42045052 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.48644 | 13.32078 | 206 |
| 42055677 | Teltower Damm | Steglitz - Zehlendorf | 52.41124 | 13.26192 | 40 |
| 42059370 | Moabit Ost | Mitte | 52.53236 | 13.35312 | 56 |
| 42059386 | Moabit Ost | Mitte | 52.53463 | 13.35251 | 159 |
| 42090722 | Spandau Mitte | Spandau | 52.54848 | 13.2185 | 102 |
| 42098679 | Brunnenstr. Süd | Mitte | 52.53686 | 13.40339 | 140 |
| 42130950 | Pankow Zentrum | Pankow | 52.58323 | 13.41901 | 38 |
| 42131149 | Zehlendorf  Südwest | Steglitz - Zehlendorf | 52.41871 | 13.15713 | 102 |
| 42145882 | Alexanderplatz | Mitte | 52.53241 | 13.38047 | 80 |
| 42226324 | Alexanderplatz | Mitte | 52.52656 | 13.39229 | 125 |
| 42238664 | Alexanderplatz | Mitte | 52.52278 | 13.40492 | 274 |
| 42239536 | Alexanderplatz | Mitte | 52.52113 | 13.40517 | 436 |
| 42239544 | Alexanderplatz | Mitte | 52.52082 | 13.40465 | 197 |
| 42242866 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 203 |
| 42243841 | Alexanderplatz | Mitte | 52.52618 | 13.39104 | 87 |
| 42252671 | Brunnenstr. Nord | Mitte | 52.54836045195531 | 13.397165765081777 | 154 |
| 42253790 | Halensee | Charlottenburg-Wilm. | 52.49609 | 13.30248 | 152 |
| 42268719 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 210 |
| 42269510 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 223 |
| 42269756 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 218 |
| 42269923 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 238 |
| 42270697 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 377 |
| 42285799 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 398 |
| 42286589 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 420 |
| 42286644 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 367 |
| 42286743 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 410 |
| 42288033 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 167 |
| 42288045 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 189 |
| 42288143 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 147 |
| 42288470 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 196 |
| 42288835 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 175 |
| 42288972 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 153 |
| 42301754 | Ost 2 | Reinickendorf | 52.56185 | 13.36246 | 55 |
| 42301772 | Parkviertel | Mitte | 52.55349 | 13.3471 | 80 |
| 42305318 | Weißensee | Pankow | 52.55697 | 13.43164 | 77 |
| 42341142 | Schillerpromenade | Neukölln | 52.47834 | 13.42149 | 117 |
| 42353315 | Ostpreußendamm | Steglitz - Zehlendorf | 52.43210931990121 | 13.317457477544059 | 143 |
| 42419001 | Bohnsdorf | Treptow - Köpenick | 52.39242 | 13.5765 | 67 |
| 42420636 | Westend | Charlottenburg-Wilm. | 52.51036 | 13.2807 | 255 |
| 42421362 | Westend | Charlottenburg-Wilm. | 52.51036 | 13.2807 | 268 |
| 42421569 | Westend | Charlottenburg-Wilm. | 52.51036 | 13.2807 | 282 |
| 42421837 | Westend | Charlottenburg-Wilm. | 52.51036 | 13.2807 | 295 |
| 42485855 | Alexanderplatz | Mitte | 52.53204 | 13.37452 | 285 |
| 42486058 | Alexanderplatz | Mitte | 52.53207 | 13.37624 | 106 |
| 42486076 | Alexanderplatz | Mitte | 52.53247 | 13.37592 | 119 |
| 42488063 | Köpenick-Süd | Treptow - Köpenick | 52.42848 | 13.58265 | 68 |
| 42490523 | Alt  Treptow | Treptow - Köpenick | 52.48882 | 13.45463 | 30 |
| 42500661 | Pankow Zentrum | Pankow | 52.58802 | 13.4318 | 68 |
| 42507579 | Prenzlauer Berg Nord | Pankow | 52.55055 | 13.41695 | 69 |
| 42507686 | Kantstraße | Charlottenburg-Wilm. | 52.50877 | 13.30919 | 92 |
| 42575219 | Prenzlauer Berg Südwest | Pankow | 52.54045 | 13.40694 | 320 |
| 42597258 | Prenzlauer Berg Südwest | Pankow | 52.52933 | 13.41265 | 55 |
| 42606303 | Otto-Suhr-Allee | Charlottenburg-Wilm. | 52.51267 | 13.30522 | 117 |
| 42616863 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 234 |
| 42630042 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 204 |
| 42630294 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 218 |
| 42630530 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 273 |
| 42630618 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 255 |
| 42630680 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 236 |
| 42630872 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 248 |
| 42630999 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 232 |
| 42631119 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 215 |
| 42631240 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 267 |
| 42631792 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 248 |
| 42631842 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 230 |
| 42631943 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 282 |
| 42632766 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 261 |
| 42633460 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 288 |
| 42633567 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 268 |
| 42633611 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 247 |
| 42639322 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49977 | 13.44147 | 80 |
| 42643610 | Pankow Süd | Pankow | 52.55411 | 13.41631 | 102 |
| 42653821 | Halensee | Charlottenburg-Wilm. | 52.4998228 | 13.2978145 | 52 |
| 42655438 | Prenzlauer Berg Nordwest | Pankow | 52.54083 | 13.40623 | 320 |
| 42686083 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49492 | 13.35903 | 91 |
| 42697557 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 183 |
| 42698451 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 398 |
| 42702523 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 163 |
| 42702845 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 179 |
| 42702915 | Brunnenstr. Nord | Mitte | 52.54463 | 13.36817 | 157 |
| 42703957 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49723 | 13.3604 | 88 |
| 42706339 | Reuterstraße | Neukölln | 52.49321 | 13.42474 | 90 |
| 42727731 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.51671 | 13.29758 | 41 |
| 42735230 | Brunnenstr. Süd | Mitte | 52.53006 | 13.38461 | 10 |
| 42735274 | Brunnenstr. Süd | Mitte | 52.53016 | 13.38468 | 10 |
| 42735287 | Brunnenstr. Süd | Mitte | 52.53069 | 13.38331 | 10 |
| 42749901 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 214 |
| 42750024 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 167 |
| 42750200 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 258 |
| 42752268 | Rixdorf | Neukölln | 52.48727 | 13.44984 | 68 |
| 42754349 | Schillerpromenade | Neukölln | 52.47125 | 13.42821 | 93 |
| 42786231 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 229 |
| 42786274 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 200 |
| 42786348 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 331 |
| 42786409 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 257 |
| 42786463 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 294 |
| 42786509 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 369 |
| 42786541 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 328 |
| 42786578 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 287 |
| 42786677 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 340 |
| 42803135 | Alexanderplatz | Mitte | 52.51674 | 13.40531 | 999 |
| 42804250 | Alexanderplatz | Mitte | 52.51827 | 13.40738 | 999 |
| 42805419 | Alexanderplatz | Mitte | 52.51795 | 13.40531 | 999 |
| 42805553 | Alexanderplatz | Mitte | 52.51809 | 13.40591 | 999 |
| 42805923 | Alexanderplatz | Mitte | 52.51657 | 13.40547 | 999 |
| 42808063 | Alexanderplatz | Mitte | 52.52669 | 13.41062 | 263 |
| 42808745 | Alexanderplatz | Mitte | 52.52669 | 13.41062 | 332 |
| 42820540 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 302 |
| 42820599 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 264 |
| 42820673 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 359 |
| 42820721 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 319 |
| 42820755 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 279 |
| 42822833 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 378 |
| 42828330 | Alexanderplatz | Mitte | 52.52669 | 13.41062 | 303 |
| 42858136 | Moabit Ost | Mitte | 52.52936 | 13.34656 | 78 |
| 42860704 | Karow | Pankow | 52.61336 | 13.47563 | 149 |
| 42862387 | Reuterstraße | Neukölln | 52.49296 | 13.42679 | 32 |
| 42910515 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 336 |
| 42910570 | Brunnenstr. Nord | Mitte | 52.54462814331055 | 13.368169784545898 | 294 |
| 42923420 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 365 |
| 42923924 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 332 |
| 42923993 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 317 |
| 42924033 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 293 |
| 42924068 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 269 |
| 42924111 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 640 |
| 42924151 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 581 |
| 42924181 | Brunnenstr. Süd | Mitte | 52.53148 | 13.38848 | 521 |
| 42958725 | Kantstraße | Charlottenburg-Wilm. | 52.50877 | 13.30919 | 100 |
| 42972615 | Helmholtzplatz | Pankow | 52.54398 | 13.42028 | 94 |
| 42973431 | Adlershof | Treptow - Köpenick | 52.43893 | 13.5537 | 60 |
| 42981075 | Weißensee | Pankow | 52.54988 | 13.44446 | 135 |
| 42984519 | Adlershof | Treptow - Köpenick | 52.43866 | 13.55307 | 55 |
| 42996053 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50457 | 13.33391 | 128 |
| 43095995 | Bohnsdorf | Treptow - Köpenick | 52.40305 | 13.58566 | 243 |
| 43096004 | Bohnsdorf | Treptow - Köpenick | 52.40195 | 13.58497 | 255 |
| 43096010 | Bohnsdorf | Treptow - Köpenick | 52.40305 | 13.58566 | 328 |
| 43153996 | Brunnenstr. Nord | Mitte | 52.53998871869434 | 13.376277391186786 | 123 |
| 43167324 | Frankfurter Allee Nord | Friedrichshain-Kreuzberg | 52.51705 | 13.46888 | 60 |
| 43184193 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52201 | 13.31617 | 46 |
| 43208746 | Alexanderplatz | Mitte | 52.52465 | 13.41931 | 72 |
| 43212566 | Moabit West | Mitte | 52.52973 | 13.34003 | 171 |
| 43266679 | Alexanderplatz | Mitte | 52.51119 | 13.40852 | 52 |
| 43268746 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48411 | 13.36066 | 225 |
| 43288289 | Schloßstr. | Steglitz - Zehlendorf | 52.46063 | 13.3153 | 34 |
| 43339109 | Friedrichshagen | Treptow - Köpenick | 52.44953 | 13.62337 | 163 |
| 43340179 | Karlshorst | Lichtenberg | 52.48577 | 13.5342 | 108 |
| 43340957 | Albrechtstr. | Steglitz - Zehlendorf | 52.46673 | 13.33699 | 69 |
| 43345159 | Brunnenstr. Nord | Mitte | 52.53988 | 13.37115 | 208 |
| 43352497 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49615 | 13.42656 | 132 |
| 43360696 | Biesdorf | Marzahn - Hellersdorf | 52.51317 | 13.55448 | 118 |
| 43426918 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48077 | 13.34962 | 121 |
| 43440646 | Prenzlauer Berg Südwest | Pankow | 52.53846661834279 | 13.42318111766077 | 297 |
| 43466060 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.493694 | 13.396867 | 98 |
| 43466772 | Moabit West | Mitte | 52.52888 | 13.34043 | 162 |
| 43473133 | Wedding Zentrum | Mitte | 52.55021 | 13.37111 | 41 |
| 43483322 | MV 2 | Reinickendorf | 52.59984 | 13.3329 | 95 |
| 43484143 | MV 2 | Reinickendorf | 52.6011 | 13.33245 | 136 |
| 43522753 | Brunnenstr. Nord | Mitte | 52.53882 | 13.37595 | 117 |
| 43525766 | Brunnenstr. Süd | Mitte | 52.53655 | 13.37592 | 80 |
| 43541550 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49695 | 13.36141 | 87 |
| 43549412 | Mahlsdorf | Marzahn - Hellersdorf | 52.49156 | 13.62697 | 80 |
| 43549529 | Prenzlauer Berg Süd | Pankow | 52.53208 | 13.43548 | 127 |
| 43550976 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51255 | 13.47019 | 39 |
| 43580232 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.51716 | 13.44632 | 113 |
| 43598557 | MV 2 | Reinickendorf | 52.59953 | 13.33084 | 135 |
| 43598594 | MV 2 | Reinickendorf | 52.59975 | 13.33308 | 109 |
| 43599382 | Neu Lichtenberg | Lichtenberg | 52.50455 | 13.47776 | 125 |
| 43607741 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49842 | 13.32541 | 61 |
| 43618900 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49276 | 13.35128 | 70 |
| 43620460 | Alexanderplatz | Mitte | 52.51113 | 13.4067 | 70 |
| 43634046 | Weißensee | Pankow | 52.5472 | 13.45822 | 72 |
| 43651453 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51297 | 13.45728 | 49 |
| 43673896 | Parkviertel | Mitte | 52.54751 | 13.3507 | 177 |
| 43705458 | Weißensee | Pankow | 52.5522 | 13.46419 | 271 |
| 43708933 | Reuterstraße | Neukölln | 52.48475 | 13.43894 | 75 |
| 43710406 | Zehlendorf  Nord | Steglitz - Zehlendorf | 52.45156 | 13.29346 | 62 |
| 43717606 | Prenzlauer Berg Nordwest | Pankow | 52.55207 | 13.41289 | 150 |
| 43719623 | Alexanderplatz | Mitte | 52.52911 | 13.39725 | 65 |
| 43721285 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49349403634559 | 13.437292166054249 | 189 |
| 43723059 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49925 | 13.38411 | 50 |
| 43751800 | Rahnsdorf/Hessenwinkel | Treptow - Köpenick | 52.46286 | 13.71288 | 117 |
| 43778714 | Neuköllner Mitte/Zentrum | Neukölln | 52.48148 | 13.43138 | 33 |
| 43798011 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.495548248291016 | 13.396210670471191 | 160 |
| 43798150 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.495548248291016 | 13.396210670471191 | 151 |
| 43798210 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.495548248291016 | 13.396210670471191 | 196 |
| 43811867 | Schillerpromenade | Neukölln | 52.48621368408203 | 13.423819541931152 | 159 |
| 43811934 | Schillerpromenade | Neukölln | 52.48621368408203 | 13.423819541931152 | 172 |
| 43811981 | Schillerpromenade | Neukölln | 52.48621368408203 | 13.423819541931152 | 186 |
| 43824428 | Prenzlauer Berg Süd | Pankow | 52.52877 | 13.42456 | 169 |
| 43824448 | Regierungsviertel | Mitte | 52.52169 | 13.38908 | 313 |
| 43864181 | Moabit Ost | Mitte | 52.52005 | 13.35528 | 73 |
| 43866676 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.49797 | 13.46066 | 79 |
| 43901287 | Alexanderplatz | Mitte | 52.52837 | 13.4037 | 52 |
| 43906621 | Rixdorf | Neukölln | 52.48054 | 13.44499 | 113 |
| 43923420 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52818 | 13.42603 | 301 |
| 43962566 | Otto-Suhr-Allee | Charlottenburg-Wilm. | 52.5117 | 13.30609 | 56 |
| 43965848 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.4991 | 13.32251 | 128 |
| 43974559 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.4991 | 13.32251 | 117 |
| 43979441 | Alexanderplatz | Mitte | 52.52985 | 13.40367 | 55 |
| 43985157 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49831 | 13.32181 | 124 |
| 44002150 | Osloer Straße | Mitte | 52.56468 | 13.39211 | 405 |
| 44007588 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51308 | 13.45185 | 90 |
| 44017080 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52476 | 13.31442 | 85 |
| 44028881 | Schillerpromenade | Neukölln | 52.47579 | 13.42137 | 75 |
| 44046444 | Alexanderplatz | Mitte | 52.50958 | 13.4228 | 187 |
| 44053127 | Kaulsdorf | Marzahn - Hellersdorf | 52.4943 | 13.57986 | 105 |
| 44054396 | MV 2 | Reinickendorf | 52.59922 | 13.33242 | 76 |
| 44056107 | Prenzlauer Berg Süd | Pankow | 52.53461 | 13.43344 | 134 |
| 44060500 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50448 | 13.42914 | 120 |
| 44069594 | Alexanderplatz | Mitte | 52.52872 | 13.40325 | 159 |
| 44096314 | Alexanderplatz | Mitte | 52.51631 | 13.41146 | 343 |
| 44098912 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49659 | 13.42596 | 122 |
| 44112319 | Rummelsburger Bucht | Lichtenberg | 52.4968 | 13.48117 | 100 |
| 44127282 | Buch | Pankow | 52.65076 | 13.48953 | 46 |
| 44129619 | Moabit West | Mitte | 52.52643 | 13.33449 | 72 |
| 44192332 | Buch | Pankow | 52.64061 | 13.51103 | 67 |
| 44205889 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49915 | 13.33466 | 231 |
| 44208400 | Alexanderplatz | Mitte | 52.51275 | 13.40835 | 80 |
| 44223516 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49915 | 13.33466 | 215 |
| 44223601 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49915 | 13.33466 | 276 |
| 44242216 | Bohnsdorf | Treptow - Köpenick | 52.39629 | 13.59294 | 104 |
| 44260066 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49579 | 13.42003 | 77 |
| 44272628 | Moabit West | Mitte | 52.52706527709961 | 13.341093063354492 | 93 |
| 44297296 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50604 | 13.29113 | 89 |
| 44298927 | Tiergarten Süd | Mitte | 52.50173 | 13.36256 | 197 |
| 44313305 | Rahnsdorf/Hessenwinkel | Treptow - Köpenick | 52.42776 | 13.70781 | 144 |
| 44313831 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.503071 | 13.378727 | 126 |
| 44319175 | Altstadt-Kietz | Treptow - Köpenick | 52.44395 | 13.57747 | 90 |
| 44319514 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51082992553711 | 13.471508979797363 | 95 |
| 44321123 | Moabit Ost | Mitte | 52.5212 | 13.35948 | 39 |
| 44326281 | Heerstraße Nord | Spandau | 52.5154 | 13.16179 | 81 |
| 44348017 | Drakestr. | Steglitz - Zehlendorf | 52.45107 | 13.30986 | 58 |
| 44353895 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49167 | 13.36787 | 23 |
| 44363134 | Prenzlauer Berg Süd | Pankow | 52.53279 | 13.43103 | 131 |
| 44373046 | Prenzlauer Berg Nordwest | Pankow | 52.55035 | 13.40529 | 82 |
| 44384786 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49383 | 13.41976 | 77 |
| 44384838 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49588 | 13.41991 | 77 |
| 44384885 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49379 | 13.41892 | 76 |
| 44384926 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49559 | 13.41999 | 76 |
| 44384979 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49455 | 13.42028 | 76 |
| 44385170 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49387 | 13.41899 | 87 |
| 44385359 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5109 | 13.46947 | 70 |
| 44392188 | Regierungsviertel | Mitte | 52.51092 | 13.39564 | 175 |
| 44402979 | Rummelsburger Bucht | Lichtenberg | 52.495396 | 13.486821 | 119 |
| 44404237 | Kölln. Vorstadt/Spindlersf. | Treptow - Köpenick | 52.43627 | 13.57198 | 90 |
| 44409675 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.50834 | 13.45504 | 86 |
| 44425604 | Wedding Zentrum | Mitte | 52.541718 | 13.363287 | 274 |
| 44427430 | Wedding Zentrum | Mitte | 52.541718 | 13.363287 | 278 |
| 44428445 | Wedding Zentrum | Mitte | 52.541718 | 13.363287 | 228 |
